epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.6648297905921936,0.0010000000474974513,0.8560848236083984,0.7121074795722961,0.6848722696304321
1,0.7534536123275757,0.0010000000474974513,0.5872445702552795,0.6500604152679443,1.198507308959961
2,0.7865931987762451,0.0010000000474974513,0.5152097940444946,0.52173912525177,1.7705135345458984
3,0.8127877712249756,0.0010000000474974513,0.45823267102241516,0.5400060415267944,7.6584672927856445
4,0.8587604761123657,0.00020000000949949026,0.3524129390716553,0.7051630616188049,1.0520856380462646
5,0.8735562562942505,0.00020000000949949026,0.32564979791641235,0.7024456262588501,1.0646685361862183
6,0.8797085881233215,0.00020000000949949026,0.30753254890441895,0.6352657079696655,2.4040915966033936
