epoch,loss,mae,val_loss,val_mae
76,0.005884856451302767,0.0516761876642704,0.005708119831979275,0.05183820053935051
77,0.005869604181498289,0.051672980189323425,0.0054730940610170364,0.05055481195449829
78,0.005777889396995306,0.051115732640028,0.00576764764264226,0.05251086875796318
79,0.005888578947633505,0.051859788596630096,0.006441183388233185,0.05701665207743645
80,0.006090265698730946,0.053449586033821106,0.005582757294178009,0.05071672052145004
81,0.0059255692176520824,0.05210118740797043,0.005776598118245602,0.05241072177886963
82,0.00592458201572299,0.05216393247246742,0.005388565361499786,0.049895089119672775
83,0.005773641634732485,0.05113237351179123,0.005338955204933882,0.04975127801299095
84,0.00591405900195241,0.0521794930100441,0.005561492405831814,0.05127987265586853
85,0.006069263443350792,0.05322640761733055,0.005553593393415213,0.05111648142337799
86,0.0057806456461548805,0.051238175481557846,0.0054456316865980625,0.0505947470664978
87,0.00570847000926733,0.05075139179825783,0.005397227127104998,0.05001964047551155
88,0.00562796788290143,0.05026973783969879,0.005256965756416321,0.049226466566324234
89,0.0056277085095644,0.05028815567493439,0.005239439662545919,0.048810675740242004
90,0.005547183565795422,0.04962779954075813,0.005250164773315191,0.04884164780378342
91,0.00556018203496933,0.04975605756044388,0.005337097682058811,0.04936803877353668
92,0.005638467147946358,0.05032899230718613,0.005481851752847433,0.050882238894701004
93,0.0056380112655460835,0.050354234874248505,0.0052736359648406506,0.04947636276483536
94,0.005632929969578981,0.05044153705239296,0.005329068284481764,0.04966084286570549
95,0.005606486462056637,0.05017944797873497,0.005193252116441727,0.04869040846824646
96,0.005487640853971243,0.04928608611226082,0.00966840423643589,0.07099875807762146
97,0.00651846919208765,0.05562019720673561,0.005349786952137947,0.04990888386964798
98,0.005739699583500624,0.05137212947010994,0.005595879163593054,0.05174892023205757
99,0.005653184372931719,0.050580672919750214,0.005653610918670893,0.05241570994257927
100,0.005760340020060539,0.05152139440178871,0.005622680298984051,0.051866315305233
101,0.005893148481845856,0.05220109596848488,0.0053389789536595345,0.0501570850610733
102,0.0056164138950407505,0.05045570060610771,0.005563655402511358,0.05094347521662712
103,0.005578913260251284,0.05001872405409813,0.005200957413762808,0.0488848052918911
104,0.005472841672599316,0.0493711456656456,0.005253198556602001,0.049296699464321136
105,0.005445960909128189,0.04921969398856163,0.006997277028858662,0.0589609257876873
106,0.005987791810184717,0.05306849256157875,0.006525177508592606,0.05714228376746178
107,0.005762453656643629,0.05148683115839958,0.0052000610157847404,0.04884835705161095
108,0.0054669491946697235,0.04953617602586746,0.005363786593079567,0.050324223935604095
109,0.005493624601513147,0.049596503376960754,0.005540161393582821,0.051043953746557236
110,0.00569481635466218,0.05096767470240593,0.005217170342803001,0.04854181408882141
111,0.005447281990200281,0.049296990036964417,0.005278943572193384,0.04927731677889824
112,0.005481658037751913,0.04954582080245018,0.005168145522475243,0.0490058958530426
113,0.005427236203104258,0.04937824234366417,0.005118692759424448,0.04814153164625168
114,0.005383953917771578,0.04896571859717369,0.005147815216332674,0.04833226650953293
115,0.005428117699921131,0.04928632453083992,0.0057160090655088425,0.053014229983091354
116,0.005719210486859083,0.051627952605485916,0.005635004956275225,0.051779307425022125
117,0.005586175713688135,0.05057402700185776,0.005152845289558172,0.04906085506081581
118,0.00534818833693862,0.04873376339673996,0.005064630880951881,0.047706298530101776
119,0.005329785402864218,0.04861631616950035,0.00500529445707798,0.047393593937158585
120,0.0052692280150949955,0.0481717623770237,0.0051829819567501545,0.04853818565607071
121,0.0052919527515769005,0.048321377485990524,0.005402902606874704,0.05089794471859932
122,0.005542554426938295,0.050128109753131866,0.005179013591259718,0.04944823682308197
123,0.0054006436839699745,0.04924898222088814,0.004964122083038092,0.04740991070866585
124,0.005280535202473402,0.04831639677286148,0.00496600940823555,0.04752982035279274
125,0.00522049143910408,0.047890804708004,0.007324183825403452,0.060257814824581146
126,0.006292533129453659,0.05506445840001106,0.0056427232921123505,0.05248049274086952
127,0.006046903785318136,0.053699374198913574,0.005891370587050915,0.05455121025443077
128,0.005526352673768997,0.050251275300979614,0.005150828510522842,0.04841574281454086
129,0.005356503184884787,0.049072425812482834,0.005287189036607742,0.04917158558964729
130,0.005471607204526663,0.04973053187131882,0.004936800803989172,0.04714491590857506
131,0.0052753956988453865,0.04831681028008461,0.00503738084807992,0.048238787800073624
132,0.005381778813898563,0.0492837056517601,0.0053754872642457485,0.05065857991576195
133,0.005465697031468153,0.05005892738699913,0.004908416885882616,0.047078460454940796
134,0.005242419894784689,0.04825594276189804,0.00498192710801959,0.047706570476293564
135,0.005255572497844696,0.04830352962017059,0.004903900902718306,0.04733343794941902
136,0.005330588668584824,0.04896228015422821,0.005460407584905624,0.051810912787914276
137,0.00534948892891407,0.04920872300863266,0.00496534863486886,0.047289200127124786
138,0.0051764268428087234,0.047811541706323624,0.004867433570325375,0.04685882478952408
139,0.005146549548953772,0.04754500463604927,0.0048953816294670105,0.047025006264448166
140,0.005190955940634012,0.04795963689684868,0.00510450778529048,0.04808874800801277
141,0.005192480981349945,0.047900326550006866,0.004962292034178972,0.047841060906648636
142,0.005159604828804731,0.047806963324546814,0.0049957334995269775,0.04761900007724762
143,0.005383828189224005,0.04929877817630768,0.0049600545316934586,0.04796576872467995
144,0.005241831764578819,0.04847869277000427,0.0050559877417981625,0.04810000956058502
145,0.005222631152719259,0.048443060368299484,0.004817675799131393,0.04659678414463997
146,0.00506779458373785,0.047122783958911896,0.004831672180444002,0.04674093425273895
147,0.005054089240729809,0.04709087312221527,0.004774933680891991,0.046247825026512146
148,0.00505131296813488,0.04703991487622261,0.0048723542131483555,0.047388311475515366
149,0.005114174447953701,0.0476042777299881,0.0047974130138754845,0.04653952270746231
